Country,Index,Year,value
CHILE,Public expenditure on education as % of total government expenditure,2001,16.88
CHILE,Public expenditure on education as % of total government expenditure,2002,17.38
CHILE,Public expenditure on education as % of total government expenditure,2003,17.58
CHILE,Public expenditure on education as % of total government expenditure,2004,16.94
CHILE,Public expenditure on education as % of total government expenditure,2005,16.12
CHILE,Public expenditure on education as % of total government expenditure,2006,16.16
CHILE,Public expenditure on education as % of total government expenditure,2007,16.65
CHILE,Public expenditure on education as % of total government expenditure,2008,17.48
CHILE,Public expenditure on education as % of total government expenditure,2009,17.19
CHILE,Public expenditure on education as % of total government expenditure,2010,17.51
CHILE,Public expenditure on education as % of total government expenditure,2011,17.56
CHILE,Public expenditure on education as % of total government expenditure,2012,19.36
CHILE,Public expenditure on education as % of total government expenditure,2013,NA
CHILE,Public expenditure on education as % of total government expenditure,2014,NA
CHINA,Health Index,1990,0.76
CHINA,Health Index,1991,0.77
CHINA,Health Index,1992,0.77
CHINA,Health Index,1993,0.78
CHINA,Health Index,1994,0.79
CHINA,Health Index,1995,0.8
CHINA,Health Index,1996,0.8
CHINA,Health Index,1997,0.8
CHINA,Health Index,1998,0.8
CHINA,Health Index,1999,0.8
CHINA,Health Index,2000,0.8
CHINA,Health Index,2001,0.81
CHINA,Health Index,2002,0.81
CHINA,Health Index,2003,0.82
CHINA,Health Index,2004,0.83
CHINA,Health Index,2005,0.83
CHINA,Health Index,2006,0.84
CHINA,Health Index,2007,0.84
CHINA,Health Index,2008,0.84
CHINA,Health Index,2009,0.84
CHINA,Health Index,2010,0.84
CHINA,Health Index,2011,0.85
CHINA,Health Index,2012,0.85
CHINA,Health Index,2013,0.85
CHINA,Health Index,2014,NA
CHINA,Recorded unemployment (%),1990,3.5
CHINA,Recorded unemployment (%),1991,3.2
CHINA,Recorded unemployment (%),1992,3.4
CHINA,Recorded unemployment (%),1993,3.5
CHINA,Recorded unemployment (%),1994,3.7
CHINA,Recorded unemployment (%),1995,3.8
CHINA,Recorded unemployment (%),1996,4
CHINA,Recorded unemployment (%),1997,4.2
CHINA,Recorded unemployment (%),1998,4.1
CHINA,Recorded unemployment (%),1999,4.2
CHINA,Recorded unemployment (%),2000,4.4
CHINA,Recorded unemployment (%),2001,4.8
CHINA,Recorded unemployment (%),2002,5.4
CHINA,Recorded unemployment (%),2003,5.5
CHINA,Recorded unemployment (%),2004,5.7
CHINA,Recorded unemployment (%),2005,5.8
CHINA,Recorded unemployment (%),2006,5.8
CHINA,Recorded unemployment (%),2007,5.7
CHINA,Recorded unemployment (%),2008,5.9
CHINA,Recorded unemployment (%),2009,6.3
CHINA,Recorded unemployment (%),2010,6.1
CHINA,Recorded unemployment (%),2011,6.5
CHINA,Recorded unemployment (%),2012,6.5
CHINA,Recorded unemployment (%),2013,6.6
CHINA,Recorded unemployment (%),2014,6.3
CHINA,Average annual gross wage (US$),1990,447.36
CHINA,Average annual gross wage (US$),1991,439.56
CHINA,Average annual gross wage (US$),1992,491.64
CHINA,Average annual gross wage (US$),1993,585
CHINA,Average annual gross wage (US$),1994,526.56
CHINA,Average annual gross wage (US$),1995,658.56
CHINA,Average annual gross wage (US$),1996,746.88
CHINA,Average annual gross wage (US$),1997,780.48
CHINA,Average annual gross wage (US$),1998,903.36
CHINA,Average annual gross wage (US$),1999,1008.24
CHINA,Average annual gross wage (US$),2000,1131.96
CHINA,Average annual gross wage (US$),2001,1312.8
CHINA,Average annual gross wage (US$),2002,1501.2
CHINA,Average annual gross wage (US$),2003,1696.8
CHINA,Average annual gross wage (US$),2004,1935.6
CHINA,Average annual gross wage (US$),2005,2240.4
CHINA,Average annual gross wage (US$),2006,2634
CHINA,Average annual gross wage (US$),2007,3277.2
CHINA,Average annual gross wage (US$),2008,4206
CHINA,Average annual gross wage (US$),2009,4791.6
CHINA,Average annual gross wage (US$),2010,5396.4
CHINA,Average annual gross wage (US$),2011,6468
CHINA,Average annual gross wage (US$),2012,7404
CHINA,Average annual gross wage (US$),2013,8304
CHINA,Average annual gross wage (US$),2014,9156
CHINA,Labour force. Tertiary attainment (%),1990,NA
CHINA,Labour force. Tertiary attainment (%),1991,NA
CHINA,Labour force. Tertiary attainment (%),1992,NA
CHINA,Labour force. Tertiary attainment (%),1993,NA
CHINA,Labour force. Tertiary attainment (%),1994,NA
CHINA,Labour force. Tertiary attainment (%),1995,NA
CHINA,Labour force. Tertiary attainment (%),1996,NA
CHINA,Labour force. Tertiary attainment (%),1997,NA
CHINA,Labour force. Tertiary attainment (%),1998,NA
CHINA,Labour force. Tertiary attainment (%),1999,NA
CHINA,Labour force. Tertiary attainment (%),2000,NA
CHINA,Labour force. Tertiary attainment (%),2001,NA
CHINA,Labour force. Tertiary attainment (%),2002,17
CHINA,Labour force. Tertiary attainment (%),2003,NA
CHINA,Labour force. Tertiary attainment (%),2004,NA
CHINA,Labour force. Tertiary attainment (%),2005,19.65
CHINA,Labour force. Tertiary attainment (%),2006,20.9
CHINA,Labour force. Tertiary attainment (%),2007,22.35
CHINA,Labour force. Tertiary attainment (%),2008,23.55
CHINA,Labour force. Tertiary attainment (%),2009,22.65
CHINA,Labour force. Tertiary attainment (%),2010,23
CHINA,Labour force. Tertiary attainment (%),2011,24.9
CHINA,Labour force. Tertiary attainment (%),2012,26.25
CHINA,Labour force. Tertiary attainment (%),2013,NA
CHINA,Labour force. Tertiary attainment (%),2014,NA
CHINA,GDP per capita (US$PPP),1990,993.8
CHINA,GDP per capita (US$PPP),1991,1105
CHINA,GDP per capita (US$PPP),1992,1260.1
CHINA,GDP per capita (US$PPP),1993,1477.5
CHINA,GDP per capita (US$PPP),1994,1681.6
CHINA,GDP per capita (US$PPP),1995,1882.2
CHINA,GDP per capita (US$PPP),1996,2095.7
CHINA,GDP per capita (US$PPP),1997,2287.2
CHINA,GDP per capita (US$PPP),1998,2455.8
CHINA,GDP per capita (US$PPP),1999,2633.8
CHINA,GDP per capita (US$PPP),2000,2850
CHINA,GDP per capita (US$PPP),2001,3120
CHINA,GDP per capita (US$PPP),2002,3470
CHINA,GDP per capita (US$PPP),2003,3890
CHINA,GDP per capita (US$PPP),2004,4380
CHINA,GDP per capita (US$PPP),2005,5040
CHINA,GDP per capita (US$PPP),2006,5920
CHINA,GDP per capita (US$PPP),2007,6730
CHINA,GDP per capita (US$PPP),2008,7510
CHINA,GDP per capita (US$PPP),2009,8360
CHINA,GDP per capita (US$PPP),2010,9090
CHINA,GDP per capita (US$PPP),2011,10060
CHINA,GDP per capita (US$PPP),2012,11220
CHINA,GDP per capita (US$PPP),2013,12340
CHINA,GDP per capita (US$PPP),2014,13390
CHINA,Corruption Perceptions Index,1990,NA
CHINA,Corruption Perceptions Index,1991,NA
CHINA,Corruption Perceptions Index,1992,NA
CHINA,Corruption Perceptions Index,1993,NA
CHINA,Corruption Perceptions Index,1994,NA
CHINA,Corruption Perceptions Index,1995,NA
CHINA,Corruption Perceptions Index,1996,NA
CHINA,Corruption Perceptions Index,1997,NA
CHINA,Corruption Perceptions Index,1998,3.5
CHINA,Corruption Perceptions Index,1999,3.4
CHINA,Corruption Perceptions Index,2000,3.1
CHINA,Corruption Perceptions Index,2001,3.5
CHINA,Corruption Perceptions Index,2002,3.5
CHINA,Corruption Perceptions Index,2003,3.4
CHINA,Corruption Perceptions Index,2004,3.4
CHINA,Corruption Perceptions Index,2005,3.2
CHINA,Corruption Perceptions Index,2006,3.3
CHINA,Corruption Perceptions Index,2007,3.5
CHINA,Corruption Perceptions Index,2008,3.6
CHINA,Corruption Perceptions Index,2009,3.6
CHINA,Corruption Perceptions Index,2010,3.5
CHINA,Corruption Perceptions Index,2011,3.6
CHINA,Corruption Perceptions Index,2012,3.9
CHINA,Corruption Perceptions Index,2013,4
CHINA,Corruption Perceptions Index,2014,3.96
CHINA,"Number of jailed population per 100,000 people",1990,NA
CHINA,"Number of jailed population per 100,000 people",1991,NA
CHINA,"Number of jailed population per 100,000 people",1992,NA
CHINA,"Number of jailed population per 100,000 people",1993,NA
CHINA,"Number of jailed population per 100,000 people",1994,NA
CHINA,"Number of jailed population per 100,000 people",1995,109
CHINA,"Number of jailed population per 100,000 people",1996,111
CHINA,"Number of jailed population per 100,000 people",1997,113
CHINA,"Number of jailed population per 100,000 people",1998,115
CHINA,"Number of jailed population per 100,000 people",1999,112.5
CHINA,"Number of jailed population per 100,000 people",2000,110
CHINA,"Number of jailed population per 100,000 people",2001,112
CHINA,"Number of jailed population per 100,000 people",2002,117
CHINA,"Number of jailed population per 100,000 people",2003,118
CHINA,"Number of jailed population per 100,000 people",2004,122
CHINA,"Number of jailed population per 100,000 people",2005,120.5
CHINA,"Number of jailed population per 100,000 people",2006,119
CHINA,"Number of jailed population per 100,000 people",2007,124
CHINA,"Number of jailed population per 100,000 people",2008,122
CHINA,"Number of jailed population per 100,000 people",2009,120
CHINA,"Number of jailed population per 100,000 people",2010,123
CHINA,"Number of jailed population per 100,000 people",2011,NA
CHINA,"Number of jailed population per 100,000 people",2012,NA
CHINA,"Number of jailed population per 100,000 people",2013,NA
CHINA,"Number of jailed population per 100,000 people",2014,NA
CHINA,"Homicide per 100,000 people",1990,NA
CHINA,"Homicide per 100,000 people",1991,NA
CHINA,"Homicide per 100,000 people",1992,NA
CHINA,"Homicide per 100,000 people",1993,NA
CHINA,"Homicide per 100,000 people",1994,NA
CHINA,"Homicide per 100,000 people",1995,NA
CHINA,"Homicide per 100,000 people",1996,NA
CHINA,"Homicide per 100,000 people",1997,NA
CHINA,"Homicide per 100,000 people",1998,NA
CHINA,"Homicide per 100,000 people",1999,NA
CHINA,"Homicide per 100,000 people",2000,NA
CHINA,"Homicide per 100,000 people",2001,NA
CHINA,"Homicide per 100,000 people",2002,2
CHINA,"Homicide per 100,000 people",2003,1.9
CHINA,"Homicide per 100,000 people",2004,1.9
CHINA,"Homicide per 100,000 people",2005,1.6
CHINA,"Homicide per 100,000 people",2006,1.4
CHINA,"Homicide per 100,000 people",2007,1.2
CHINA,"Homicide per 100,000 people",2008,1.1
CHINA,"Homicide per 100,000 people",2009,1.1
CHINA,"Homicide per 100,000 people",2010,1
CHINA,"Homicide per 100,000 people",2011,NA
CHINA,"Homicide per 100,000 people",2012,NA
CHINA,"Homicide per 100,000 people",2013,NA
CHINA,"Homicide per 100,000 people",2014,NA
CHINA,Human Development Index,1990,0.5
CHINA,Human Development Index,1991,0.51
CHINA,Human Development Index,1992,0.52
CHINA,Human Development Index,1993,0.53
CHINA,Human Development Index,1994,0.53
CHINA,Human Development Index,1995,0.54
CHINA,Human Development Index,1996,0.55
CHINA,Human Development Index,1997,0.56
CHINA,Human Development Index,1998,0.57
CHINA,Human Development Index,1999,0.58
CHINA,Human Development Index,2000,0.59
CHINA,Human Development Index,2001,0.6
CHINA,Human Development Index,2002,0.61
CHINA,Human Development Index,2003,0.62
CHINA,Human Development Index,2004,0.63
CHINA,Human Development Index,2005,0.65
CHINA,Human Development Index,2006,0.66
CHINA,Human Development Index,2007,0.67
CHINA,Human Development Index,2008,0.68
CHINA,Human Development Index,2009,0.69
CHINA,Human Development Index,2010,0.7
CHINA,Human Development Index,2011,0.71
CHINA,Human Development Index,2012,0.72
CHINA,Human Development Index,2013,0.72
CHINA,Human Development Index,2014,NA
CHINA,Gini index,1990,32.43
CHINA,Gini index,1991,33.45
CHINA,Gini index,1992,34.48
CHINA,Gini index,1993,35.5
CHINA,Gini index,1994,35.57
CHINA,Gini index,1995,35.63
CHINA,Gini index,1996,35.7
CHINA,Gini index,1997,36.88
CHINA,Gini index,1998,38.05
CHINA,Gini index,1999,39.23
CHINA,Gini index,2000,40.35
CHINA,Gini index,2001,41.47
CHINA,Gini index,2002,42.59
CHINA,Gini index,2003,42.55
CHINA,Gini index,2004,42.52
CHINA,Gini index,2005,42.48
CHINA,Gini index,2006,42.53
CHINA,Gini index,2007,42.58
CHINA,Gini index,2008,42.63
CHINA,Gini index,2009,42.06
CHINA,Gini index,2010,NA
CHINA,Gini index,2011,NA
CHINA,Gini index,2012,NA
CHINA,Gini index,2013,NA
CHINA,Gini index,2014,NA
CHINA,Citations H index,1990,NA
CHINA,Citations H index,1991,NA
CHINA,Citations H index,1992,NA
CHINA,Citations H index,1993,NA
CHINA,Citations H index,1994,NA
CHINA,Citations H index,1995,NA
CHINA,Citations H index,1996,NA
CHINA,Citations H index,1997,NA
CHINA,Citations H index,1998,NA
CHINA,Citations H index,1999,NA
CHINA,Citations H index,2000,NA
CHINA,Citations H index,2001,NA
CHINA,Citations H index,2002,NA
CHINA,Citations H index,2003,NA
CHINA,Citations H index,2004,NA
CHINA,Citations H index,2005,NA
CHINA,Citations H index,2006,NA
CHINA,Citations H index,2007,NA
CHINA,Citations H index,2008,NA
CHINA,Citations H index,2009,NA
CHINA,Citations H index,2010,316
CHINA,Citations H index,2011,353
CHINA,Citations H index,2012,NA
CHINA,Citations H index,2013,436
CHINA,Citations H index,2014,NA
CHINA,Overall productivity of labour (GDP at US$PPP per worker),1990,2380.3
CHINA,Overall productivity of labour (GDP at US$PPP per worker),1991,2568.3
CHINA,Overall productivity of labour (GDP at US$PPP per worker),1992,2910.5
CHINA,Overall productivity of labour (GDP at US$PPP per worker),1993,3276.9
CHINA,Overall productivity of labour (GDP at US$PPP per worker),1994,3669.9
CHINA,Overall productivity of labour (GDP at US$PPP per worker),1995,4036.7
CHINA,Overall productivity of labour (GDP at US$PPP per worker),1996,4386.1
CHINA,Overall productivity of labour (GDP at US$PPP per worker),1997,4743.6
CHINA,Overall productivity of labour (GDP at US$PPP per worker),1998,5048.6
CHINA,Overall productivity of labour (GDP at US$PPP per worker),1999,5379
CHINA,Overall productivity of labour (GDP at US$PPP per worker),2000,5788.4
CHINA,Overall productivity of labour (GDP at US$PPP per worker),2001,6208.2
CHINA,Overall productivity of labour (GDP at US$PPP per worker),2002,6742.2
CHINA,Overall productivity of labour (GDP at US$PPP per worker),2003,7358.1
CHINA,Overall productivity of labour (GDP at US$PPP per worker),2004,8067.7
CHINA,Overall productivity of labour (GDP at US$PPP per worker),2005,8941.7
CHINA,Overall productivity of labour (GDP at US$PPP per worker),2006,10044.4
CHINA,Overall productivity of labour (GDP at US$PPP per worker),2007,11413.8
CHINA,Overall productivity of labour (GDP at US$PPP per worker),2008,12478.6
CHINA,Overall productivity of labour (GDP at US$PPP per worker),2009,13614.8
CHINA,Overall productivity of labour (GDP at US$PPP per worker),2010,14990
CHINA,Overall productivity of labour (GDP at US$PPP per worker),2011,16380
CHINA,Overall productivity of labour (GDP at US$PPP per worker),2012,17570
CHINA,Overall productivity of labour (GDP at US$PPP per worker),2013,18870
CHINA,Overall productivity of labour (GDP at US$PPP per worker),2014,20160
CHINA,Unemployment of those with tertiary level education over total unemployment,1990,NA
CHINA,Unemployment of those with tertiary level education over total unemployment,1991,NA
CHINA,Unemployment of those with tertiary level education over total unemployment,1992,NA
CHINA,Unemployment of those with tertiary level education over total unemployment,1993,NA
